Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendKeys(findTestObject(""ADMIN/Page_Kelola Vaksin  GetVaccine/input_Jenis Vaksin_vaccine_id""), Keys.chord(ENTER))",Chrome 103.0.5060.114,,,2022-07-20 11:52:02,2022-07-20 11:52:32,30.237s,PASSED
"setText(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/input_Kuota_kuota""), ""100"")",Chrome 103.0.5060.114,,,2022-07-20 11:52:32,2022-07-20 11:53:32,1m - 0.409s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Tambah Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 11:53:32,2022-07-20 11:54:03,30.256s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/Negatif/TCT02_Tambah Vaksin Without Fill one field,Chrome 103.0.5060.114,,,2022-07-20 11:54:03,2022-07-20 11:57:39,3m - 35.953s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 11:54:03,2022-07-20 11:54:34,30.359s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 11:54:34,2022-07-20 11:54:37,3.575s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Tambah Data""))",Chrome 103.0.5060.114,,,2022-07-20 11:54:37,2022-07-20 11:55:07,30.259s,PASSED
"setText(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/input_Kuota_kuota""), ""100"")",Chrome 103.0.5060.114,,,2022-07-20 11:55:07,2022-07-20 11:56:08,1m - 0.372s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Tambah Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 11:56:08,2022-07-20 11:56:38,30.238s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/div_Jenis vaksin harus diisi""), 0)",Chrome 103.0.5060.114,,,2022-07-20 11:56:38,2022-07-20 11:57:08,30.226s,PASSED
"click(findTestObject(""Page_Kelola Sesi  GetVaccine/close page""))",Chrome 103.0.5060.114,,,2022-07-20 11:57:08,2022-07-20 11:57:39,30.277s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/Negatif/TCT03_Tambah Vaksin Without Fill All,Chrome 103.0.5060.114,,,2022-07-20 11:57:39,2022-07-20 12:00:43,3m - 4.801s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 11:57:39,2022-07-20 11:58:10,30.307s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 11:58:10,2022-07-20 11:58:12,2.331s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Tambah Data""))",Chrome 103.0.5060.114,,,2022-07-20 11:58:12,2022-07-20 11:58:42,30.318s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Tambah Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 11:58:42,2022-07-20 11:59:13,30.331s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/div_Kuota vaksinasi harus diisi""))",Chrome 103.0.5060.114,,,2022-07-20 11:59:13,2022-07-20 11:59:43,30.245s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/div_Jenis vaksin harus diisi""))",Chrome 103.0.5060.114,,,2022-07-20 11:59:43,2022-07-20 12:00:13,30.232s,PASSED
"click(findTestObject(""Page_Kelola Sesi  GetVaccine/close page""))",Chrome 103.0.5060.114,,,2022-07-20 12:00:13,2022-07-20 12:00:43,30.262s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/TCE01_Edit Vaksin,Chrome 103.0.5060.114,,,2022-07-20 12:00:43,2022-07-20 12:03:49,3m - 5.380s,PASSED
"click(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 12:00:44,2022-07-20 12:01:14,30.295s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 12:01:14,2022-07-20 12:01:18,3.381s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_AstraZeneca_ant-btn ant-btn-default _429647""))",Chrome 103.0.5060.114,,,2022-07-20 12:01:18,2022-07-20 12:01:48,30.253s,PASSED
"setText(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/input_Kuota_stock""), ""500"")",Chrome 103.0.5060.114,,,2022-07-20 12:01:48,2022-07-20 12:02:48,1m - 0.425s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Update Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 12:02:48,2022-07-20 12:03:19,30.289s,PASSED
"verifyElementPresent(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""), 0)",Chrome 103.0.5060.114,,,2022-07-20 12:03:19,2022-07-20 12:03:49,30.165s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/Negatif/TCE02_Edit Without one field,Chrome 103.0.5060.114,,,2022-07-20 12:03:49,2022-07-20 12:06:54,3m - 5.326s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 12:03:49,2022-07-20 12:04:20,30.261s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 12:04:20,2022-07-20 12:04:23,3.048s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_AstraZeneca_ant-btn ant-btn-default _429647""))",Chrome 103.0.5060.114,,,2022-07-20 12:04:23,2022-07-20 12:04:53,30.332s,PASSED
"clearText(findTestObject(""ADMIN/Page_Kelola Vaksin  GetVaccine/input_Kuota_stock""))",Chrome 103.0.5060.114,,,2022-07-20 12:04:53,2022-07-20 12:05:23,30.342s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/div_Kuota vaksinasi harus diisi""))",Chrome 103.0.5060.114,,,2022-07-20 12:05:23,2022-07-20 12:05:54,30.208s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Update Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 12:05:54,2022-07-20 12:06:24,30.273s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/span_Edit_ant-modal-close-x""))",Chrome 103.0.5060.114,,,2022-07-20 12:06:24,2022-07-20 12:06:54,30.230s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/TC_Search,Chrome 103.0.5060.114,,,2022-07-20 12:06:54,2022-07-20 12:13:04,6m - 9.389s,PASSED
"for ([i = 1, i <= 2, (i++)])",Chrome 103.0.5060.114,,,2022-07-20 12:06:55,2022-07-20 12:13:04,6m - 8.729s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/TC_Delete,Chrome 103.0.5060.114,,,2022-07-20 12:13:04,2022-07-20 12:14:08,1m - 4.229s,FAILED
"click(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 12:13:04,2022-07-20 12:13:34,30.291s,PASSED
"click(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Sesi""))",Chrome 103.0.5060.114,,,2022-07-20 12:13:34,2022-07-20 12:13:36,1.639s,PASSED
"click(findTestObject(""ADMIN/Kelola Vaksin/Page_Kelola Vaksin  GetVaccine/btn delete""))",Chrome 103.0.5060.114,,,2022-07-20 12:13:36,2022-07-20 12:14:08,31.636s,FAILED
